Source,Target,Type,Weight
2,4,Undirected,0.63763
2,6,Undirected,0.49785
2,10,Undirected,0.75611
2,12,Undirected,0.8499
2,16,Undirected,0.40474
4,6,Undirected,0.49327
4,10,Undirected,0.74828
4,11,Undirected,0.27045
4,12,Undirected,0.70253
4,16,Undirected,0.35711
6,10,Undirected,0.61546
6,11,Undirected,0.27994
6,12,Undirected,0.51255
6,16,Undirected,0.41808
10,12,Undirected,0.78647
10,16,Undirected,0.4504
11,15,Undirected,0.5476
12,16,Undirected,0.42249
